x(mm) y(mm) z(mm) px py pz E(MeV)
100.000000 -1.012120 -1.058527 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.759149 0.683336 -1.000000 0.000000 0.000000 1.000000
100.000000 0.644522 0.704902 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.088174 0.644763 -1.000000 0.000000 0.000000 1.000000
100.000000 0.714853 -0.652718 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.530155 -2.089332 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.747672 -1.779038 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.270637 -1.743452 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.320051 1.531719 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.839507 -1.714962 -1.000000 0.000000 0.000000 1.000000
100.000000 0.769746 -0.699719 -1.000000 0.000000 0.000000 1.000000
100.000000 1.275727 0.257491 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.163062 -0.364900 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.391944 1.521819 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.247870 0.164948 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.629984 1.556250 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.964250 -0.213927 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.124293 0.372789 -1.000000 0.000000 0.000000 1.000000
100.000000 0.244948 2.129984 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.382105 -0.723135 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.663607 -1.616059 -1.000000 0.000000 0.000000 1.000000
100.000000 0.852444 -1.493572 -1.000000 0.000000 0.000000 1.000000
100.000000 3.069716 -0.583497 -1.000000 0.000000 0.000000 1.000000
100.000000 0.577186 -0.963860 -1.000000 0.000000 0.000000 1.000000
100.000000 0.648308 -1.426766 -1.000000 0.000000 0.000000 1.000000
100.000000 0.108720 3.657347 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.962071 0.197336 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.100595 1.357961 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.307241 -1.186647 -1.000000 0.000000 0.000000 1.000000
