x(mm) y(mm) z(mm) px py pz E(MeV)
-1.937283 0.000000 -3.243746 0.000000 -1.000000 0.000000 1.000000
-1.629200 0.000000 2.301255 0.000000 -1.000000 0.000000 1.000000
1.142078 0.000000 1.442486 0.000000 -1.000000 0.000000 1.000000
1.477231 0.000000 0.000103 0.000000 -1.000000 0.000000 1.000000
-1.213062 0.000000 -0.075402 0.000000 -1.000000 0.000000 1.000000
2.778533 0.000000 -6.399699 0.000000 -1.000000 0.000000 1.000000
-3.018634 0.000000 -5.255376 0.000000 -1.000000 0.000000 1.000000
-1.479806 0.000000 0.075752 0.000000 -1.000000 0.000000 1.000000
-0.083854 0.000000 0.827256 0.000000 -1.000000 0.000000 1.000000
-1.099787 0.000000 6.250759 0.000000 -1.000000 0.000000 1.000000
2.992409 0.000000 5.617384 0.000000 -1.000000 0.000000 1.000000
-2.710662 0.000000 4.203565 0.000000 -1.000000 0.000000 1.000000
-1.608722 0.000000 1.881481 0.000000 -1.000000 0.000000 1.000000
-2.983332 0.000000 -5.772249 0.000000 -1.000000 0.000000 1.000000
-0.980473 0.000000 -0.237264 0.000000 -1.000000 0.000000 1.000000
1.638182 0.000000 -2.472038 0.000000 -1.000000 0.000000 1.000000
1.596909 0.000000 -1.634470 0.000000 -1.000000 0.000000 1.000000
-0.645486 0.000000 -0.862439 0.000000 -1.000000 0.000000 1.000000
-0.516772 0.000000 -3.340857 0.000000 -1.000000 0.000000 1.000000
-1.458475 0.000000 -0.336736 0.000000 -1.000000 0.000000 1.000000
3.025336 0.000000 5.104441 0.000000 -1.000000 0.000000 1.000000
1.507474 0.000000 2.435874 0.000000 -1.000000 0.000000 1.000000
-0.089211 0.000000 5.243523 0.000000 -1.000000 0.000000 1.000000
1.455514 0.000000 0.412456 0.000000 -1.000000 0.000000 1.000000
-0.383454 0.000000 -1.834799 0.000000 -1.000000 0.000000 1.000000
0.504866 0.000000 -0.471880 0.000000 -1.000000 0.000000 1.000000
-1.710701 0.000000 -3.466357 0.000000 -1.000000 0.000000 1.000000
-0.510675 0.000000 4.256000 0.000000 -1.000000 0.000000 1.000000
1.031083 0.000000 6.342520 0.000000 -1.000000 0.000000 1.000000
-2.491960 0.000000 4.632132 0.000000 -1.000000 0.000000 1.000000
-2.474172 0.000000 4.171240 0.000000 -1.000000 0.000000 1.000000
-1.908223 0.000000 2.805876 0.000000 -1.000000 0.000000 1.000000
-1.672259 0.000000 -3.210431 0.000000 -1.000000 0.000000 1.000000
1.497121 0.000000 -0.411944 0.000000 -1.000000 0.000000 1.000000
1.283249 0.000000 -0.604006 0.000000 -1.000000 0.000000 1.000000
1.909317 0.000000 -2.811853 0.000000 -1.000000 0.000000 1.000000
0.510931 0.000000 -4.248613 0.000000 -1.000000 0.000000 1.000000
-1.510057 0.000000 -2.366750 0.000000 -1.000000 0.000000 1.000000
2.486000 0.000000 -4.451484 0.000000 -1.000000 0.000000 1.000000
2.181727 0.000000 3.601820 0.000000 -1.000000 0.000000 1.000000
1.777086 0.000000 2.225115 0.000000 -1.000000 0.000000 1.000000
-1.887305 0.000000 2.383332 0.000000 -1.000000 0.000000 1.000000
1.709350 0.000000 3.495994 0.000000 -1.000000 0.000000 1.000000
0.366684 0.000000 -1.337410 0.000000 -1.000000 0.000000 1.000000
1.888388 0.000000 -2.388795 0.000000 -1.000000 0.000000 1.000000
1.078345 0.000000 -1.674204 0.000000 -1.000000 0.000000 1.000000
-1.499332 0.000000 0.487890 0.000000 -1.000000 0.000000 1.000000
0.790508 0.000000 -1.096633 0.000000 -1.000000 0.000000 1.000000
2.952735 0.000000 6.143139 0.000000 -1.000000 0.000000 1.000000
-0.648506 0.000000 1.953644 0.000000 -1.000000 0.000000 1.000000
-0.366351 0.000000 1.345794 0.000000 -1.000000 0.000000 1.000000
-1.586244 0.000000 1.464395 0.000000 -1.000000 0.000000 1.000000
-1.359256 0.000000 2.154729 0.000000 -1.000000 0.000000 1.000000
-1.274921 0.000000 0.505615 0.000000 -1.000000 0.000000 1.000000
0.219250 0.000000 -3.461092 0.000000 -1.000000 0.000000 1.000000
-1.777922 0.000000 -2.195146 0.000000 -1.000000 0.000000 1.000000
-1.369726 0.000000 -4.945601 0.000000 -1.000000 0.000000 1.000000
2.466795 0.000000 -3.994775 0.000000 -1.000000 0.000000 1.000000
0.196090 0.000000 -2.373449 0.000000 -1.000000 0.000000 1.000000
-0.958321 0.000000 -2.930232 0.000000 -1.000000 0.000000 1.000000
-2.186295 0.000000 -3.514878 0.000000 -1.000000 0.000000 1.000000
2.180804 0.000000 -3.404393 0.000000 -1.000000 0.000000 1.000000
-1.926694 0.000000 3.230091 0.000000 -1.000000 0.000000 1.000000
-1.647615 0.000000 2.717453 0.000000 -1.000000 0.000000 1.000000
0.377753 0.000000 1.962212 0.000000 -1.000000 0.000000 1.000000
0.974227 0.000000 0.365879 0.000000 -1.000000 0.000000 1.000000
1.945424 0.000000 3.041342 0.000000 -1.000000 0.000000 1.000000
0.084240 0.000000 1.850300 0.000000 -1.000000 0.000000 1.000000
-2.181604 0.000000 3.430589 0.000000 -1.000000 0.000000 1.000000
0.078753 0.000000 2.719841 0.000000 -1.000000 0.000000 1.000000
1.226841 0.000000 -0.196991 0.000000 -1.000000 0.000000 1.000000
