x(mm) y(mm) z(mm) px py pz E(MeV)
0.646641 100.000000 -1.915510 0.000000 -1.000000 0.000000 1.000000
0.926109 100.000000 -2.479955 0.000000 -1.000000 0.000000 1.000000
-1.774663 100.000000 -5.984075 0.000000 -1.000000 0.000000 1.000000
-3.047302 100.000000 -4.751328 0.000000 -1.000000 0.000000 1.000000
-2.161360 100.000000 -3.952943 0.000000 -1.000000 0.000000 1.000000
2.199384 100.000000 -3.840760 0.000000 -1.000000 0.000000 1.000000
-2.200050 100.000000 3.867910 0.000000 -1.000000 0.000000 1.000000
-0.509834 100.000000 0.600570 0.000000 -1.000000 0.000000 1.000000
1.927609 100.000000 -3.236448 0.000000 -1.000000 0.000000 1.000000
-2.941677 100.000000 -6.302760 0.000000 -1.000000 0.000000 1.000000
-1.124652 100.000000 -1.714301 0.000000 -1.000000 0.000000 1.000000
0.698573 100.000000 -8.141678 0.000000 -1.000000 0.000000 1.000000
-0.400436 100.000000 6.582596 0.000000 -1.000000 0.000000 1.000000
-2.452866 100.000000 3.721635 0.000000 -1.000000 0.000000 1.000000
2.156148 100.000000 4.040942 0.000000 -1.000000 0.000000 1.000000
1.364778 100.000000 5.019163 0.000000 -1.000000 0.000000 1.000000
0.653596 100.000000 0.713995 0.000000 -1.000000 0.000000 1.000000
0.816768 100.000000 2.602069 0.000000 -1.000000 0.000000 1.000000
-1.435400 100.000000 -0.742604 0.000000 -1.000000 0.000000 1.000000
-0.792604 100.000000 1.170457 0.000000 -1.000000 0.000000 1.000000
1.764363 100.000000 -0.571149 0.000000 -1.000000 0.000000 1.000000
1.366339 100.000000 -2.255171 0.000000 -1.000000 0.000000 1.000000
2.501439 100.000000 -4.916875 0.000000 -1.000000 0.000000 1.000000
-0.086254 100.000000 -1.804096 0.000000 -1.000000 0.000000 1.000000
0.369268 100.000000 1.238921 0.000000 -1.000000 0.000000 1.000000
-0.221706 100.000000 0.031914 0.000000 -1.000000 0.000000 1.000000
3.053228 100.000000 4.602232 0.000000 -1.000000 0.000000 1.000000
2.693585 100.000000 -3.888031 0.000000 -1.000000 0.000000 1.000000
2.204281 100.000000 3.165171 0.000000 -1.000000 0.000000 1.000000
-2.159782 100.000000 2.998225 0.000000 -1.000000 0.000000 1.000000
-1.769202 100.000000 0.701690 0.000000 -1.000000 0.000000 1.000000
1.432155 100.000000 0.817675 0.000000 -1.000000 0.000000 1.000000
-0.669205 100.000000 -1.257590 0.000000 -1.000000 0.000000 1.000000
-1.231661 100.000000 0.329928 0.000000 -1.000000 0.000000 1.000000
1.573727 100.000000 -1.220255 0.000000 -1.000000 0.000000 1.000000
0.072262 100.000000 -0.592117 0.000000 -1.000000 0.000000 1.000000
-1.239348 100.000000 -2.542513 0.000000 -1.000000 0.000000 1.000000
-2.208183 100.000000 -3.080695 0.000000 -1.000000 0.000000 1.000000
2.158886 100.000000 -2.973522 0.000000 -1.000000 0.000000 1.000000
0.461443 100.000000 -2.758036 0.000000 -1.000000 0.000000 1.000000
-1.747785 100.000000 0.288904 0.000000 -1.000000 0.000000 1.000000
-0.369394 100.000000 -1.224524 0.000000 -1.000000 0.000000 1.000000
1.655561 100.000000 -2.886808 0.000000 -1.000000 0.000000 1.000000
1.676010 100.000000 3.088744 0.000000 -1.000000 0.000000 1.000000
-2.505636 100.000000 5.099454 0.000000 -1.000000 0.000000 1.000000
0.945895 100.000000 0.149374 0.000000 -1.000000 0.000000 1.000000
-1.082111 100.000000 1.799373 0.000000 -1.000000 0.000000 1.000000
1.784391 100.000000 -0.984935 0.000000 -1.000000 0.000000 1.000000
-0.810094 100.000000 -2.692752 0.000000 -1.000000 0.000000 1.000000
-0.072356 100.000000 -2.812253 0.000000 -1.000000 0.000000 1.000000
0.812017 100.000000 -5.314750 0.000000 -1.000000 0.000000 1.000000
2.444055 100.000000 -3.547425 0.000000 -1.000000 0.000000 1.000000
-1.864194 100.000000 1.965535 0.000000 -1.000000 0.000000 1.000000
0.503084 100.000000 3.585361 0.000000 -1.000000 0.000000 1.000000
1.742145 100.000000 -0.158136 0.000000 -1.000000 0.000000 1.000000
1.865263 100.000000 -1.970885 0.000000 -1.000000 0.000000 1.000000
0.666116 100.000000 1.330898 0.000000 -1.000000 0.000000 1.000000
-1.788586 100.000000 1.114473 0.000000 -1.000000 0.000000 1.000000
-0.813437 100.000000 5.356790 0.000000 -1.000000 0.000000 1.000000
0.672660 100.000000 8.223320 0.000000 -1.000000 0.000000 1.000000
-2.780177 100.000000 6.772634 0.000000 -1.000000 0.000000 1.000000
1.117771 100.000000 1.843563 0.000000 -1.000000 0.000000 1.000000
1.515122 100.000000 -0.818871 0.000000 -1.000000 0.000000 1.000000
-2.133731 100.000000 -4.391146 0.000000 -1.000000 0.000000 1.000000
1.258699 100.000000 -0.205209 0.000000 -1.000000 0.000000 1.000000
-1.517053 100.000000 0.893658 0.000000 -1.000000 0.000000 1.000000
0.227762 100.000000 -0.119230 0.000000 -1.000000 0.000000 1.000000
2.041230 100.000000 2.113126 0.000000 -1.000000 0.000000 1.000000
0.962540 100.000000 2.817307 0.000000 -1.000000 0.000000 1.000000
1.682600 100.000000 3.915849 0.000000 -1.000000 0.000000 1.000000
-1.562234 100.000000 1.054709 0.000000 -1.000000 0.000000 1.000000
-2.032303 100.000000 -2.263216 0.000000 -1.000000 0.000000 1.000000
-1.684167 100.000000 -3.887807 0.000000 -1.000000 0.000000 1.000000
1.107615 100.000000 -6.504149 0.000000 -1.000000 0.000000 1.000000
1.183598 100.000000 -2.854772 0.000000 -1.000000 0.000000 1.000000
-2.215243 100.000000 4.305789 0.000000 -1.000000 0.000000 1.000000
-0.230449 100.000000 3.698081 0.000000 -1.000000 0.000000 1.000000
-2.054461 100.000000 -1.844177 0.000000 -1.000000 0.000000 1.000000
-1.795439 100.000000 -1.784147 0.000000 -1.000000 0.000000 1.000000
-0.200687 100.000000 -4.528171 0.000000 -1.000000 0.000000 1.000000
-2.684307 100.000000 3.746162 0.000000 -1.000000 0.000000 1.000000
2.127933 100.000000 4.477586 0.000000 -1.000000 0.000000 1.000000
0.200296 100.000000 4.541743 0.000000 -1.000000 0.000000 1.000000
1.794683 100.000000 1.814323 0.000000 -1.000000 0.000000 1.000000
-0.956644 100.000000 -0.629820 0.000000 -1.000000 0.000000 1.000000
2.214748 100.000000 -4.278687 0.000000 -1.000000 0.000000 1.000000
-1.015695 100.000000 -6.568498 0.000000 -1.000000 0.000000 1.000000
2.017186 100.000000 2.532643 0.000000 -1.000000 0.000000 1.000000
-1.375789 100.000000 2.556874 0.000000 -1.000000 0.000000 1.000000
1.943094 100.000000 -3.659231 0.000000 -1.000000 0.000000 1.000000
-1.724416 100.000000 -0.117885 0.000000 -1.000000 0.000000 1.000000
2.062443 100.000000 1.695642 0.000000 -1.000000 0.000000 1.000000
2.906157 100.000000 6.680869 0.000000 -1.000000 0.000000 1.000000
1.755438 100.000000 6.221020 0.000000 -1.000000 0.000000 1.000000
-1.942141 100.000000 3.652323 0.000000 -1.000000 0.000000 1.000000
2.512842 100.000000 -5.385543 0.000000 -1.000000 0.000000 1.000000
-1.953838 100.000000 -2.827461 0.000000 -1.000000 0.000000 1.000000
2.224020 100.000000 2.739574 0.000000 -1.000000 0.000000 1.000000
1.523727 100.000000 2.032430 0.000000 -1.000000 0.000000 1.000000
-2.135981 100.000000 2.572468 0.000000 -1.000000 0.000000 1.000000
-1.663590 100.000000 3.129290 0.000000 -1.000000 0.000000 1.000000
-1.410891 100.000000 -1.141053 0.000000 -1.000000 0.000000 1.000000
2.070928 100.000000 -1.557421 0.000000 -1.000000 0.000000 1.000000
-2.007358 100.000000 -2.682269 0.000000 -1.000000 0.000000 1.000000
-3.070997 100.000000 -4.270232 0.000000 -1.000000 0.000000 1.000000
-0.062849 100.000000 0.445222 0.000000 -1.000000 0.000000 1.000000
2.780519 100.000000 -6.946001 0.000000 -1.000000 0.000000 1.000000
1.376070 100.000000 8.073435 0.000000 -1.000000 0.000000 1.000000
-0.184438 100.000000 2.176516 0.000000 -1.000000 0.000000 1.000000
-2.428491 100.000000 3.282687 0.000000 -1.000000 0.000000 1.000000
-2.063903 100.000000 1.452736 0.000000 -1.000000 0.000000 1.000000
-1.250061 100.000000 0.110409 0.000000 -1.000000 0.000000 1.000000
1.802374 100.000000 -1.394614 0.000000 -1.000000 0.000000 1.000000
-0.361584 100.000000 -2.223374 0.000000 -1.000000 0.000000 1.000000
2.050542 100.000000 -1.140977 0.000000 -1.000000 0.000000 1.000000
-2.227231 100.000000 -2.658843 0.000000 -1.000000 0.000000 1.000000
2.135088 100.000000 -2.549375 0.000000 -1.000000 0.000000 1.000000
-2.042761 100.000000 1.037250 0.000000 -1.000000 0.000000 1.000000
-0.493536 100.000000 -3.732159 0.000000 -1.000000 0.000000 1.000000
-0.911984 100.000000 2.270769 0.000000 -1.000000 0.000000 1.000000
-1.390461 100.000000 8.117528 0.000000 -1.000000 0.000000 1.000000
-0.454225 100.000000 2.647720 0.000000 -1.000000 0.000000 1.000000
1.244312 100.000000 -0.590377 0.000000 -1.000000 0.000000 1.000000
1.718050 100.000000 0.245729 0.000000 -1.000000 0.000000 1.000000
-0.663799 100.000000 -0.477983 0.000000 -1.000000 0.000000 1.000000
0.107934 100.000000 -5.602272 0.000000 -1.000000 0.000000 1.000000
-1.805754 100.000000 1.520044 0.000000 -1.000000 0.000000 1.000000
1.382361 100.000000 -2.655132 0.000000 -1.000000 0.000000 1.000000
-2.074043 100.000000 -1.430023 0.000000 -1.000000 0.000000 1.000000
1.094615 100.000000 -2.065793 0.000000 -1.000000 0.000000 1.000000
0.807596 100.000000 -1.483810 0.000000 -1.000000 0.000000 1.000000
0.523830 100.000000 -0.856644 0.000000 -1.000000 0.000000 1.000000
1.247056 100.000000 2.353380 0.000000 -1.000000 0.000000 1.000000
1.407332 100.000000 1.215087 0.000000 -1.000000 0.000000 1.000000
0.950143 100.000000 0.754796 0.000000 -1.000000 0.000000 1.000000
1.548793 100.000000 -0.821648 0.000000 -1.000000 0.000000 1.000000
-1.525913 100.000000 -1.966742 0.000000 -1.000000 0.000000 1.000000
-2.892752 100.000000 -6.844502 0.000000 -1.000000 0.000000 1.000000
0.410958 100.000000 -6.822047 0.000000 -1.000000 0.000000 1.000000
-2.082333 100.000000 1.867447 0.000000 -1.000000 0.000000 1.000000
2.027863 100.000000 -0.726852 0.000000 -1.000000 0.000000 1.000000
-1.099943 100.000000 -2.107708 0.000000 -1.000000 0.000000 1.000000
3.074882 100.000000 4.131111 0.000000 -1.000000 0.000000 1.000000
-1.174958 100.000000 2.740756 0.000000 -1.000000 0.000000 1.000000
-2.515984 100.000000 5.570181 0.000000 -1.000000 0.000000 1.000000
-0.110250 100.000000 5.651722 0.000000 -1.000000 0.000000 1.000000
0.792347 100.000000 2.989748 0.000000 -1.000000 0.000000 1.000000
2.088903 100.000000 -1.971467 0.000000 -1.000000 0.000000 1.000000
0.238759 100.000000 -3.846850 0.000000 -1.000000 0.000000 1.000000
0.528680 100.000000 -4.643458 0.000000 -1.000000 0.000000 1.000000
1.840330 100.000000 -1.564438 0.000000 -1.000000 0.000000 1.000000
-0.661375 100.000000 -8.396303 0.000000 -1.000000 0.000000 1.000000
1.670515 100.000000 -3.296013 0.000000 -1.000000 0.000000 1.000000
-0.958206 100.000000 0.148214 0.000000 -1.000000 0.000000 1.000000
-0.528391 100.000000 4.650052 0.000000 -1.000000 0.000000 1.000000
-1.113142 100.000000 6.702454 0.000000 -1.000000 0.000000 1.000000
-0.344626 100.000000 0.968439 0.000000 -1.000000 0.000000 1.000000
1.990919 100.000000 2.949852 0.000000 -1.000000 0.000000 1.000000
0.355840 100.000000 2.346301 0.000000 -1.000000 0.000000 1.000000
0.345025 100.000000 -0.961125 0.000000 -1.000000 0.000000 1.000000
-2.103406 100.000000 -4.821282 0.000000 -1.000000 0.000000 1.000000
-1.340238 100.000000 -5.364512 0.000000 -1.000000 0.000000 1.000000
2.418584 100.000000 -3.113317 0.000000 -1.000000 0.000000 1.000000
-0.625225 100.000000 1.576178 0.000000 -1.000000 0.000000 1.000000
0.057657 100.000000 3.102591 0.000000 -1.000000 0.000000 1.000000
2.080924 100.000000 1.283541 0.000000 -1.000000 0.000000 1.000000
-1.839096 100.000000 1.560154 0.000000 -1.000000 0.000000 1.000000
-2.019451 100.000000 0.625347 0.000000 -1.000000 0.000000 1.000000
1.531290 100.000000 -1.213408 0.000000 -1.000000 0.000000 1.000000
-0.809467 100.000000 1.555859 0.000000 -1.000000 0.000000 1.000000
-1.248533 100.000000 0.718523 0.000000 -1.000000 0.000000 1.000000
2.097101 100.000000 4.905538 0.000000 -1.000000 0.000000 1.000000
-1.097868 100.000000 2.188417 0.000000 -1.000000 0.000000 1.000000
-0.528391 100.000000 0.980056 0.000000 -1.000000 0.000000 1.000000
3.470661 100.000000 -5.478235 0.000000 -1.000000 0.000000 1.000000
-2.472274 100.000000 -2.913256 0.000000 -1.000000 0.000000 1.000000
1.335171 100.000000 5.434727 0.000000 -1.000000 0.000000 1.000000
-3.466698 100.000000 5.316732 0.000000 -1.000000 0.000000 1.000000
1.960733 100.000000 2.635446 0.000000 -1.000000 0.000000 1.000000
-2.228187 100.000000 4.741702 0.000000 -1.000000 0.000000 1.000000
3.456993 100.000000 -4.969858 0.000000 -1.000000 0.000000 1.000000
0.671525 100.000000 0.337153 0.000000 -1.000000 0.000000 1.000000
-2.347046 100.000000 2.002673 0.000000 -1.000000 0.000000 1.000000
-0.646551 100.000000 -1.640268 0.000000 -1.000000 0.000000 1.000000
2.356353 100.000000 -2.178547 0.000000 -1.000000 0.000000 1.000000
2.227815 100.000000 -4.715757 0.000000 -1.000000 0.000000 1.000000
-1.738366 100.000000 -6.440528 0.000000 -1.000000 0.000000 1.000000
2.470537 100.000000 2.950834 0.000000 -1.000000 0.000000 1.000000
0.963156 100.000000 -0.232225 0.000000 -1.000000 0.000000 1.000000
-0.785587 100.000000 -3.076967 0.000000 -1.000000 0.000000 1.000000
2.335474 100.000000 -1.759287 0.000000 -1.000000 0.000000 1.000000
-1.532786 100.000000 1.286616 0.000000 -1.000000 0.000000 1.000000
0.998997 100.000000 6.791819 0.000000 -1.000000 0.000000 1.000000
-3.450910 100.000000 4.813970 0.000000 -1.000000 0.000000 1.000000
2.665079 100.000000 -3.455394 0.000000 -1.000000 0.000000 1.000000
0.104283 100.000000 1.479199 0.000000 -1.000000 0.000000 1.000000
-1.536557 100.000000 0.663593 0.000000 -1.000000 0.000000 1.000000
1.092794 100.000000 2.233504 0.000000 -1.000000 0.000000 1.000000
-1.699057 100.000000 -0.513808 0.000000 -1.000000 0.000000 1.000000
1.818050 100.000000 -1.792933 0.000000 -1.000000 0.000000 1.000000
-1.980406 100.000000 -3.097224 0.000000 -1.000000 0.000000 1.000000
-1.655637 100.000000 -4.294553 0.000000 -1.000000 0.000000 1.000000
0.623379 100.000000 -1.540199 0.000000 -1.000000 0.000000 1.000000
-1.361973 100.000000 -8.245258 0.000000 -1.000000 0.000000 1.000000
-1.685807 100.000000 -2.832897 0.000000 -1.000000 0.000000 1.000000
-2.324953 100.000000 1.584529 0.000000 -1.000000 0.000000 1.000000
-0.051320 100.000000 -3.190360 0.000000 -1.000000 0.000000 1.000000
-2.331392 100.000000 -1.630888 0.000000 -1.000000 0.000000 1.000000
-2.353794 100.000000 -1.216060 0.000000 -1.000000 0.000000 1.000000
0.051613 100.000000 -0.220011 0.000000 -1.000000 0.000000 1.000000
-2.494103 100.000000 -2.488363 0.000000 -1.000000 0.000000 1.000000
1.956060 100.000000 -4.076415 0.000000 -1.000000 0.000000 1.000000
0.643409 100.000000 1.711980 0.000000 -1.000000 0.000000 1.000000
1.654015 100.000000 4.322539 0.000000 -1.000000 0.000000 1.000000
2.492730 100.000000 2.526101 0.000000 -1.000000 0.000000 1.000000
1.809682 100.000000 1.414604 0.000000 -1.000000 0.000000 1.000000
0.387668 100.000000 0.867992 0.000000 -1.000000 0.000000 1.000000
-1.955245 100.000000 4.069810 0.000000 -1.000000 0.000000 1.000000
-2.366063 100.000000 2.422391 0.000000 -1.000000 0.000000 1.000000
2.337284 100.000000 1.542102 0.000000 -1.000000 0.000000 1.000000
1.233132 100.000000 0.180355 0.000000 -1.000000 0.000000 1.000000
-0.241457 100.000000 0.405594 0.000000 -1.000000 0.000000 1.000000
2.520824 100.000000 -5.851718 0.000000 -1.000000 0.000000 1.000000
-0.106191 100.000000 -1.435605 0.000000 -1.000000 0.000000 1.000000
2.445144 100.000000 3.377120 0.000000 -1.000000 0.000000 1.000000
2.358964 100.000000 1.127966 0.000000 -1.000000 0.000000 1.000000
1.392517 100.000000 -8.294559 0.000000 -1.000000 0.000000 1.000000
-2.447011 100.000000 -3.339878 0.000000 -1.000000 0.000000 1.000000
-3.476395 100.000000 5.839434 0.000000 -1.000000 0.000000 1.000000
2.240417 100.000000 2.326009 0.000000 -1.000000 0.000000 1.000000
-2.098290 100.000000 2.273659 0.000000 -1.000000 0.000000 1.000000
2.374158 100.000000 -2.596585 0.000000 -1.000000 0.000000 1.000000
-0.387731 100.000000 -0.854048 0.000000 -1.000000 0.000000 1.000000
-1.810154 100.000000 -1.386115 0.000000 -1.000000 0.000000 1.000000
0.901486 100.000000 -2.110757 0.000000 -1.000000 0.000000 1.000000
0.175292 100.000000 -2.012746 0.000000 -1.000000 0.000000 1.000000
2.109153 100.000000 -2.139789 0.000000 -1.000000 0.000000 1.000000
2.312623 100.000000 1.955091 0.000000 -1.000000 0.000000 1.000000
2.002936 100.000000 -0.324751 0.000000 -1.000000 0.000000 1.000000
3.478053 100.000000 -6.007371 0.000000 -1.000000 0.000000 1.000000
-0.709597 100.000000 8.519204 0.000000 -1.000000 0.000000 1.000000
-2.778025 100.000000 7.317456 0.000000 -1.000000 0.000000 1.000000
-2.401564 100.000000 2.862711 0.000000 -1.000000 0.000000 1.000000
-2.110111 100.000000 2.160995 0.000000 -1.000000 0.000000 1.000000
0.479818 100.000000 3.966134 0.000000 -1.000000 0.000000 1.000000
-1.677239 100.000000 3.530630 0.000000 -1.000000 0.000000 1.000000
-0.932373 100.000000 -1.009819 0.000000 -1.000000 0.000000 1.000000
2.312234 100.000000 -1.343056 0.000000 -1.000000 0.000000 1.000000
-2.242874 100.000000 -2.248636 0.000000 -1.000000 0.000000 1.000000
3.436283 100.000000 -4.480122 0.000000 -1.000000 0.000000 1.000000
-1.385488 100.000000 -1.529363 0.000000 -1.000000 0.000000 1.000000
2.852076 100.000000 7.227605 0.000000 -1.000000 0.000000 1.000000
-2.654807 100.000000 3.320922 0.000000 -1.000000 0.000000 1.000000
0.247401 100.000000 -0.490109 0.000000 -1.000000 0.000000 1.000000
-1.390363 100.000000 2.947221 0.000000 -1.000000 0.000000 1.000000
-1.820564 100.000000 1.915874 0.000000 -1.000000 0.000000 1.000000
1.692139 100.000000 0.639068 0.000000 -1.000000 0.000000 1.000000
2.103963 100.000000 -2.376053 0.000000 -1.000000 0.000000 1.000000
-2.306227 100.000000 -2.044207 0.000000 -1.000000 0.000000 1.000000
-2.090475 100.000000 -1.023345 0.000000 -1.000000 0.000000 1.000000
0.827818 100.000000 -5.721542 0.000000 -1.000000 0.000000 1.000000
-1.254399 100.000000 -2.170481 0.000000 -1.000000 0.000000 1.000000
-3.088470 100.000000 -3.819202 0.000000 -1.000000 0.000000 1.000000
-0.972788 100.000000 -2.579762 0.000000 -1.000000 0.000000 1.000000
2.511881 100.000000 2.109377 0.000000 -1.000000 0.000000 1.000000
-2.625028 100.000000 2.500217 0.000000 -1.000000 0.000000 1.000000
-1.993971 100.000000 0.226402 0.000000 -1.000000 0.000000 1.000000
2.626538 100.000000 -2.512857 0.000000 -1.000000 0.000000 1.000000
-0.829068 100.000000 5.760803 0.000000 -1.000000 0.000000 1.000000
-0.419666 100.000000 7.024399 0.000000 -1.000000 0.000000 1.000000
-2.645041 100.000000 2.923844 0.000000 -1.000000 0.000000 1.000000
1.962609 100.000000 3.356415 0.000000 -1.000000 0.000000 1.000000
-1.224295 100.000000 -0.271058 0.000000 -1.000000 0.000000 1.000000
-2.373236 100.000000 -0.803367 0.000000 -1.000000 0.000000 1.000000
2.646378 100.000000 -2.937117 0.000000 -1.000000 0.000000 1.000000
2.377648 100.000000 0.716507 0.000000 -1.000000 0.000000 1.000000
-2.300560 100.000000 1.172044 0.000000 -1.000000 0.000000 1.000000
-3.428869 100.000000 4.326052 0.000000 -1.000000 0.000000 1.000000
-0.249563 100.000000 4.073677 0.000000 -1.000000 0.000000 1.000000
-2.382200 100.000000 2.836513 0.000000 -1.000000 0.000000 1.000000
-0.179069 100.000000 -4.912762 0.000000 -1.000000 0.000000 1.000000
-2.512844 100.000000 -2.072547 0.000000 -1.000000 0.000000 1.000000
1.522533 100.000000 -0.439313 0.000000 -1.000000 0.000000 1.000000
2.096624 100.000000 0.880100 0.000000 -1.000000 0.000000 1.000000
-0.042315 100.000000 0.080526 0.000000 -1.000000 0.000000 1.000000
1.537979 100.000000 1.649951 0.000000 -1.000000 0.000000 1.000000
0.178702 100.000000 4.924990 0.000000 -1.000000 0.000000 1.000000
1.260108 100.000000 -0.970417 0.000000 -1.000000 0.000000 1.000000
1.381733 100.000000 1.601450 0.000000 -1.000000 0.000000 1.000000
-0.339772 100.000000 -2.593455 0.000000 -1.000000 0.000000 1.000000
1.396715 100.000000 -3.042671 0.000000 -1.000000 0.000000 1.000000
-2.419019 100.000000 -3.763436 0.000000 -1.000000 0.000000 1.000000
-1.967999 100.000000 -2.431671 0.000000 -1.000000 0.000000 1.000000
1.109409 100.000000 -2.443819 0.000000 -1.000000 0.000000 1.000000
3.090953 100.000000 3.684278 0.000000 -1.000000 0.000000 1.000000
1.688827 100.000000 2.722659 0.000000 -1.000000 0.000000 1.000000
1.717954 100.000000 6.673988 0.000000 -1.000000 0.000000 1.000000
-2.522304 100.000000 6.033487 0.000000 -1.000000 0.000000 1.000000
2.416805 100.000000 3.799165 0.000000 -1.000000 0.000000 1.000000
0.925762 100.000000 1.128630 0.000000 -1.000000 0.000000 1.000000
2.390611 100.000000 -2.701038 0.000000 -1.000000 0.000000 1.000000
1.119979 100.000000 -6.948295 0.000000 -1.000000 0.000000 1.000000
-1.812360 100.000000 1.173171 0.000000 -1.000000 0.000000 1.000000
-2.836483 100.000000 -7.396545 0.000000 -1.000000 0.000000 1.000000
-1.074529 100.000000 -2.483756 0.000000 -1.000000 0.000000 1.000000
0.823397 100.000000 -1.854461 0.000000 -1.000000 0.000000 1.000000
0.541651 100.000000 -1.224535 0.000000 -1.000000 0.000000 1.000000
-2.661725 100.000000 3.347079 0.000000 -1.000000 0.000000 1.000000
-3.201088 100.000000 4.289534 0.000000 -1.000000 0.000000 1.000000
-3.478009 100.000000 6.376044 0.000000 -1.000000 0.000000 1.000000
0.439859 100.000000 -2.421936 0.000000 -1.000000 0.000000 1.000000
-2.926473 100.000000 3.546701 0.000000 -1.000000 0.000000 1.000000
-2.601898 100.000000 2.080393 0.000000 -1.000000 0.000000 1.000000
2.776177 100.000000 -7.493781 0.000000 -1.000000 0.000000 1.000000
2.285583 100.000000 2.364152 0.000000 -1.000000 0.000000 1.000000
2.388826 100.000000 -3.008909 0.000000 -1.000000 0.000000 1.000000
1.683210 100.000000 -3.690788 0.000000 -1.000000 0.000000 1.000000
-0.470356 100.000000 -4.106388 0.000000 -1.000000 0.000000 1.000000
-0.680899 100.000000 -0.112883 0.000000 -1.000000 0.000000 1.000000
-1.951433 100.000000 -3.498082 0.000000 -1.000000 0.000000 1.000000
1.813614 100.000000 -1.177996 0.000000 -1.000000 0.000000 1.000000
2.603427 100.000000 -2.092763 0.000000 -1.000000 0.000000 1.000000
2.662918 100.000000 -3.360639 0.000000 -1.000000 0.000000 1.000000
2.926171 100.000000 -3.530060 0.000000 -1.000000 0.000000 1.000000
-2.070540 100.000000 -5.243677 0.000000 -1.000000 0.000000 1.000000
3.194914 100.000000 -4.121496 0.000000 -1.000000 0.000000 1.000000
3.211286 100.000000 -4.581417 0.000000 -1.000000 0.000000 1.000000
-0.983155 100.000000 -7.008414 0.000000 -1.000000 0.000000 1.000000
-2.906215 100.000000 3.111907 0.000000 -1.000000 0.000000 1.000000
2.286359 100.000000 -0.939915 0.000000 -1.000000 0.000000 1.000000
1.545225 100.000000 -1.595331 0.000000 -1.000000 0.000000 1.000000
2.237697 100.000000 -5.140871 0.000000 -1.000000 0.000000 1.000000
-1.539803 100.000000 -1.588477 0.000000 -1.000000 0.000000 1.000000
1.157689 100.000000 -2.508041 0.000000 -1.000000 0.000000 1.000000
2.063922 100.000000 5.324723 0.000000 -1.000000 0.000000 1.000000
-2.278653 100.000000 -2.451873 0.000000 -1.000000 0.000000 1.000000
-0.974201 100.000000 0.515483 0.000000 -1.000000 0.000000 1.000000
2.639021 100.000000 0.788391 0.000000 -1.000000 0.000000 1.000000
-3.215608 100.000000 4.753259 0.000000 -1.000000 0.000000 1.000000
-3.181932 100.000000 3.836375 0.000000 -1.000000 0.000000 1.000000
0.976587 100.000000 2.475981 0.000000 -1.000000 0.000000 1.000000
3.704626 100.000000 5.475999 0.000000 -1.000000 0.000000 1.000000
-2.237888 100.000000 5.164601 0.000000 -1.000000 0.000000 1.000000
-2.645157 100.000000 -0.651028 0.000000 -1.000000 0.000000 1.000000
-3.696336 100.000000 -5.629048 0.000000 -1.000000 0.000000 1.000000
2.905854 100.000000 -3.096500 0.000000 -1.000000 0.000000 1.000000
-2.111168 100.000000 2.671611 0.000000 -1.000000 0.000000 1.000000
-1.672473 100.000000 -0.898230 0.000000 -1.000000 0.000000 1.000000
-2.622514 100.000000 -1.063285 0.000000 -1.000000 0.000000 1.000000
-2.389336 100.000000 -0.396157 0.000000 -1.000000 0.000000 1.000000
-1.263623 100.000000 1.092491 0.000000 -1.000000 0.000000 1.000000
-1.546420 100.000000 1.667032 0.000000 -1.000000 0.000000 1.000000
0.334099 100.000000 2.709077 0.000000 -1.000000 0.000000 1.000000
-0.887441 100.000000 1.917448 0.000000 -1.000000 0.000000 1.000000
-0.164099 100.000000 1.831277 0.000000 -1.000000 0.000000 1.000000
-2.942851 100.000000 3.984742 0.000000 -1.000000 0.000000 1.000000
0.767597 100.000000 3.358623 0.000000 -1.000000 0.000000 1.000000
0.714573 100.000000 -8.694118 0.000000 -1.000000 0.000000 1.000000
-0.825072 100.000000 1.923403 0.000000 -1.000000 0.000000 1.000000
1.830986 100.000000 -2.179601 0.000000 -1.000000 0.000000 1.000000
2.942636 100.000000 -3.967545 0.000000 -1.000000 0.000000 1.000000
0.128429 100.000000 -5.995225 0.000000 -1.000000 0.000000 1.000000
-1.309899 100.000000 -5.770069 0.000000 -1.000000 0.000000 1.000000
3.477710 100.000000 -6.548109 0.000000 -1.000000 0.000000 1.000000
3.411841 100.000000 -4.006550 0.000000 -1.000000 0.000000 1.000000
-0.323292 100.000000 0.613229 0.000000 -1.000000 0.000000 1.000000
2.615515 100.000000 1.198952 0.000000 -1.000000 0.000000 1.000000
0.323726 100.000000 -0.605549 0.000000 -1.000000 0.000000 1.000000
-0.544997 100.000000 5.027624 0.000000 -1.000000 0.000000 1.000000
1.261225 100.000000 1.996590 0.000000 -1.000000 0.000000 1.000000
3.663696 100.000000 5.997752 0.000000 -1.000000 0.000000 1.000000
-3.731359 100.000000 -5.117437 0.000000 -1.000000 0.000000 1.000000
-1.965698 100.000000 4.471288 0.000000 -1.000000 0.000000 1.000000
2.753905 100.000000 2.407941 0.000000 -1.000000 0.000000 1.000000
2.778002 100.000000 1.987927 0.000000 -1.000000 0.000000 1.000000
-1.509743 100.000000 0.288598 0.000000 -1.000000 0.000000 1.000000
0.036972 100.000000 3.466024 0.000000 -1.000000 0.000000 1.000000
