0.000168 50.037400
0.000337 36.266500
0.000505 26.999800
0.000674 32.634900
0.000842 45.693400
0.001011 38.892500
0.001179 23.423200
0.001348 24.149800
0.001516 75.939600
0.001685 57.031900
0.001853 95.123300
0.002022 23.420800
0.002190 1.703800
0.002358 5.089170
0.002527 13.157600
0.002695 29.213400
0.002864 52.841700
0.003032 35.398100
0.003201 61.524600
0.011624 59.483000
0.011792 40.983300
0.018026 58.116000
0.018194 42.620700
0.018363 19.674500
0.018531 55.116300
0.018699 55.728500
0.018868 37.528000
0.019036 54.305500
0.019205 32.240900
0.019373 37.487800
0.019542 37.902100
0.019710 13.673000
0.019879 83.838600
0.020047 78.887900
0.020216 47.909300
0.020384 70.724100
0.020553 12.270000
0.020721 52.241700
0.020889 72.983900
0.021058 48.903100
0.021226 41.067500
0.021395 22.544000
0.021563 15.786600
0.021732 6.343520
0.021900 41.867100
0.022069 53.917800
0.022237 43.875600
0.022406 26.417000
0.022574 39.458300
0.022743 40.392700
0.022911 10.015300
0.023080 41.235700
0.023248 6.565960
0.023416 41.778000
0.023585 49.070200
0.023753 29.464000
0.023922 74.232800
0.024090 65.683400
0.024259 2.149020
0.024427 45.210200
0.024596 10.069300
0.024764 9.090910
0.024933 35.577300
0.025101 39.158400
0.025270 31.798400
0.025438 8.012630
0.025606 21.438300
0.025775 11.127600
0.025943 31.622200
0.026112 42.709400
0.026280 4.027700
0.026449 23.158100
0.026617 50.258200
0.026786 15.916800
0.026954 52.386800
0.027123 38.864800
0.027291 24.966900
0.027460 59.002000
0.027628 27.098000
0.027796 14.390400
0.027965 46.180000
0.028133 84.154700
0.028302 56.366300
0.028470 68.516800
0.029650 67.121200
0.029818 71.391400
0.029987 34.304000
0.030155 23.990100
0.030323 18.236100
0.030492 44.926600
0.030660 55.633800
0.030829 6.909120
0.030997 60.128300
0.031166 35.756300
0.031334 6.297330
0.031503 44.766400
0.031671 60.609500
0.031840 21.111000
0.032008 79.869500
0.032177 58.768400
0.032345 41.395100
0.032513 34.807500
0.032682 64.715500
0.032850 24.887000
0.033019 51.622500
0.033187 25.116200
0.033356 34.173400
0.033524 47.123400
0.033693 22.034200
0.033861 43.540400
0.034030 12.114600
0.034198 85.936300
0.034367 38.250800
0.034535 15.667900
0.034704 15.016900
0.034872 30.307000
0.035040 20.074900
0.035209 52.862800
0.035377 37.921900
0.035546 48.212300
0.035714 29.379300
0.035883 46.839900
0.036051 19.120400
0.036220 48.348000
0.036388 43.425000
0.036557 38.986300
0.036725 40.761000
0.036894 34.893900
