204 0.507951 0.1000 0.2000
205 0.510908 0.1000 0.4000
206 0.513996 0.1000 0.6000
207 0.517244 0.1000 0.8000
208 0.520527 0.1000 1.0000
209 0.523852 0.1000 1.2000
210 0.527042 0.1000 1.4000
211 0.530325 0.1000 1.6000
212 0.533489 0.1000 1.8000
213 0.536557 0.1000 2.0000
214 0.539491 0.1000 2.2000
215 0.542298 0.1000 2.4000
216 0.545059 0.1000 2.6000
217 0.547652 0.1000 2.8000
218 0.550118 0.1000 3.0000
219 0.552411 0.1000 3.2000
220 0.554584 0.1000 3.4000
221 0.556543 0.3000 -0.2000
222 0.557866 0.3000 -0.4000
223 0.560207 0.3000 0.0000
224 0.562850 0.3000 0.2000
225 0.565785 0.3000 0.4000
226 0.568881 0.3000 0.6000
227 0.572096 0.3000 0.8000
228 0.575335 0.3000 1.0000
229 0.578573 0.3000 1.2000
230 0.581853 0.3000 1.4000
231 0.585078 0.3000 1.6000
232 0.588240 0.3000 1.8000
233 0.591252 0.3000 2.0000
234 0.594158 0.3000 2.2000
235 0.596987 0.3000 2.4000
236 0.599648 0.3000 2.6000
237 0.602212 0.3000 2.8000
238 0.604642 0.3000 3.0000
239 0.606932 0.3000 3.2000
240 0.609079 0.3000 3.4000
241 0.610956 0.5000 -0.2000
242 0.612271 0.5000 -0.4000
243 0.614580 0.5000 0.0000
244 0.617195 0.5000 0.2000
245 0.620062 0.5000 0.4000
246 0.623114 0.5000 0.6000
247 0.626280 0.5000 0.8000
248 0.629448 0.5000 1.0000
249 0.632659 0.5000 1.2000
250 0.635880 0.5000 1.4000
251 0.639030 0.5000 1.6000
252 0.642125 0.5000 1.8000
253 0.645161 0.5000 2.0000
254 0.648055 0.5000 2.2000
255 0.650804 0.5000 2.4000
256 0.653459 0.5000 2.6000
257 0.655968 0.5000 2.8000
258 0.658367 0.5000 3.0000
259 0.660690 0.5000 3.2000
260 0.662850 0.5000 3.4000
261 0.664717 0.7000 -0.2000
262 0.666045 0.7000 -0.4000
263 0.668310 0.7000 0.0000
264 0.670849 0.7000 0.2000
265 0.673671 0.7000 0.4000
266 0.676663 0.7000 0.6000
267 0.679751 0.7000 0.8000
268 0.682910 0.7000 1.0000
269 0.686105 0.7000 1.2000
270 0.689273 0.7000 1.4000
271 0.692409 0.7000 1.6000
272 0.695458 0.7000 1.8000
273 0.698426 0.7000 2.0000
274 0.701216 0.7000 2.2000
275 0.703951 0.7000 2.4000
276 0.706552 0.7000 2.6000
