0.000493 5.672960
0.000986 5.507900
0.001479 56.976400
0.001971 7.339490
0.002464 53.446100
0.002957 7.271320
0.003450 9.306980
0.003943 9.504240
0.004436 27.764300
0.004929 6.336570
0.005421 14.516600
0.005914 53.694300
0.006407 46.084900
0.006900 50.986500
0.007393 42.540600
0.007886 27.669300
0.008379 4.357860
0.008871 13.356900
0.009364 13.639900
0.009857 5.550510
0.010350 35.626100
0.010843 27.635300
0.011336 7.821960
0.011828 33.096500
0.012321 16.291600
0.012814 52.505100
0.013307 30.781000
0.013800 4.730070
0.014293 43.553600
0.014786 15.023200
0.015278 6.775510
0.015771 23.469700
0.016264 11.287300
0.016757 29.443000
0.017250 8.542130
0.017743 49.176300
0.018236 61.077500
0.018728 29.665600
0.019221 5.654350
0.019714 28.742800
0.020207 7.448560
0.020700 3.141200
0.021193 5.747310
0.021686 18.185200
0.022178 41.059600
0.022671 7.251020
0.026121 9.958660
0.026614 1.770590
0.027107 54.654100
0.027600 8.768760
0.028093 30.065000
0.028586 18.761000
0.029078 6.066110
0.029571 6.273700
0.030064 11.621300
0.030557 81.485900
0.031050 6.757380
0.031543 18.267400
0.032035 39.283100
0.032528 4.743030
0.033021 14.369800
0.033514 23.066500
0.034007 11.703700
0.034500 18.877100
0.034993 8.925880
0.035485 25.897700
0.053228 9.691900
0.053721 33.442300
0.054214 9.615280
0.054707 85.796900
0.055200 53.566500
0.055692 39.742800
0.056185 15.570800
0.056678 7.071230
0.057171 12.580800
0.057664 16.826000
0.058157 1.751850
0.058650 2.455410
0.059142 51.621300
0.059635 36.295700
0.060128 11.298900
0.060621 23.373400
0.061114 6.205900
0.061607 9.620470
0.062100 19.197900
0.062592 5.182060
0.063085 30.071000
0.063578 30.621800
0.064071 18.648700
0.064564 11.647400
0.065057 34.537100
0.065550 23.169200
0.066042 14.440700
0.066535 25.870500
0.067028 24.544300
0.067521 26.309000
0.068014 18.148600
0.068507 9.871740
0.069000 8.271280
0.069492 27.317400
0.069985 9.373720
0.070478 9.291340
0.073435 58.116000
0.073928 5.082560
0.074421 25.591700
0.074914 5.700620
0.075407 10.233200
0.075899 12.964900
0.076392 14.270400
0.076885 6.117840
0.077378 2.411200
0.077871 30.739000
0.078364 9.369280
0.078857 69.239000
0.079349 45.655600
0.079842 38.973100
0.080335 29.942900
0.080828 25.861900
0.081321 14.791600
0.081814 25.022300
0.082307 13.209700
0.082799 23.393400
0.083292 7.451060
0.083785 9.593130
0.084278 34.411300
0.084771 15.571100
0.085264 17.934300
0.085757 5.764370
0.086249 4.163630
0.094628 59.483000
0.095121 9.650430
0.095614 19.784200
0.096106 4.382080
0.096599 70.722800
0.097092 20.594300
0.097585 42.702800
0.098078 1.808130
0.098571 9.730760
0.099064 27.072700
0.099556 15.196800
0.100049 11.174700
0.100542 17.815400
0.101035 8.557630
0.101528 39.576200
0.102021 9.292100
0.102514 6.368740
0.103006 9.994320
0.103499 69.312200
0.103992 13.739000
0.104485 18.444100
0.104978 15.523700
0.105471 8.967990
0.105964 33.827300
0.106456 10.023700
0.106949 22.048500
0.107442 7.878770
0.107935 11.467300
0.108428 8.360070
0.113356 11.312900
0.113849 25.537600
0.114342 48.533400
0.114835 30.032300
0.115328 34.335900
0.115821 16.648700
0.116313 15.957600
0.116806 20.699900
0.117299 6.161890
0.117792 6.437590
0.118285 17.182300
0.118778 13.314800
0.119271 8.415100
0.119763 20.282500
0.120256 45.979900
0.120749 11.197500
0.121242 4.532050
0.121735 50.248400
0.122228 10.446500
0.122721 29.603400
0.123213 37.149100
0.123706 10.016000
0.124199 2.190930
0.124692 6.237880
0.125185 27.814400
0.125678 68.603200
0.126171 17.330200
0.126663 18.705100
0.127156 27.340000
0.127649 57.029800
0.128142 61.173600
0.128635 30.832000
0.129128 30.923600
0.129621 21.526400
0.141942 8.389800
0.142435 54.366300
0.142928 11.143900
0.143420 21.110800
0.143913 28.250700
0.144406 15.621800
0.144899 6.964700
0.145392 4.223930
0.145885 7.826990
0.146378 20.188900
0.146870 2.877170
0.147363 30.910100
0.147856 65.998300
0.148349 30.808500
0.148842 27.590900
0.149335 52.927200
0.149828 56.489500
0.150320 22.926200
0.150813 8.551100
